year,demographic,category,vol_type,population_1000,count_1000,percentage
2003,municipality size classes,> 100 000 inhabitants,any,2114.0,894.2,38.8
2003,municipality size classes,> 100 000 inhabitants,formal,2114.0,375.6,15.4
2003,municipality size classes,> 100 000 inhabitants,informal,2114.0,740.2,30.4
2003,municipality size classes,> 100 000 inhabitants,both_formal_informal,2114.0,201.2,19.8
2003,municipality size classes,> 100 000 inhabitants,formal_only,2114.0,169.0,16.0
2003,municipality size classes,> 100 000 inhabitants,informal_only,2114.0,546.8,51.4
2003,household size,1 Person,any,1275.0,605.3,38.5
2003,household size,1 Person,formal,1275.0,266.9,18.0
2003,household size,1 Person,informal,1275.0,479.7,31.8
2003,household size,1 Person,both_formal_informal,1275.0,151.2,22.9
2003,household size,1 Person,formal_only,1275.0,121.7,17.9
2003,household size,1 Person,informal_only,1275.0,314.8,47.9
2003,household size,2 Personen,any,2325.7,1135.1,42.7
2003,household size,2 Personen,formal,2325.7,531.1,20.1
2003,household size,2 Personen,informal,2325.7,844.5,33.2
2003,household size,2 Personen,both_formal_informal,2325.7,270.9,20.7
2003,household size,2 Personen,formal_only,2325.7,268.3,19.7
2003,household size,2 Personen,informal_only,2325.7,588.0,44.6
2003,household size,3 Personen,any,1213.1,634.8,44.0
2003,household size,3 Personen,formal,1213.1,303.2,22.3
2003,household size,3 Personen,informal,1213.1,475.4,34.5
2003,household size,3 Personen,both_formal_informal,1213.1,165.7,22.1
2003,household size,3 Personen,formal_only,1213.1,149.8,21.2
2003,household size,3 Personen,informal_only,1213.1,318.6,42.6
2003,household size,4 or more persons,any,1680.8,882.5,45.4
2003,household size,4 or more persons,formal,1680.8,553.3,28.8
2003,household size,4 or more persons,informal,1680.8,589.2,29.9
2003,household size,4 or more persons,both_formal_informal,1680.8,269.0,25.3
2003,household size,4 or more persons,formal_only,1680.8,290.2,29.0
2003,household size,4 or more persons,informal_only,1680.8,328.8,31.8
2003,single-person households,men,any,594.3,296.0,41.6
2003,single-person households,men,formal,594.3,151.1,21.9
2003,single-person households,men,informal,594.3,236.0,33.5
2003,single-person households,men,both_formal_informal,594.3,88.3,25.6
2003,single-person households,men,formal_only,594.3,64.6,18.4
2003,single-person households,men,informal_only,594.3,148.2,43.2
2003,single-person households,total,any,1300.6,585.2,39.6
2003,single-person households,total,formal,1300.6,266.0,17.8
2003,single-person households,total,informal,1300.6,474.7,31.1
2003,single-person households,total,both_formal_informal,1300.6,156.0,22.5
2003,single-person households,total,formal_only,1300.6,121.6,17.3
2003,single-person households,total,informal_only,1300.6,322.2,45.5
2003,single-person households,women,any,713.3,288.1,36.7
2003,single-person households,women,formal,713.3,125.3,14.9
2003,single-person households,women,informal,713.3,236.3,29.9
2003,single-person households,women,both_formal_informal,713.3,69.0,19.3
2003,single-person households,women,formal_only,713.3,56.7,16.8
2003,single-person households,women,informal_only,713.3,171.1,50.3
2003,multi-person households,no kids,any,3539.6,1752.4,44.2
2003,multi-person households,no kids,formal,3539.6,977.3,23.4
2003,multi-person households,no kids,informal,3539.6,1349.4,31.1
2003,multi-person households,no kids,both_formal_informal,3539.6,479.1,23.1
2003,multi-person households,no kids,formal_only,3539.6,486.2,23.5
2003,multi-person households,no kids,informal_only,3539.6,855.4,41.4
2003,multi-person households,total,any,5191.1,2688.0,44.1
2003,multi-person households,total,formal,5191.1,1395.7,23.3
2003,multi-person households,total,informal,5191.1,1881.7,32.5
2003,multi-person households,total,both_formal_informal,5191.1,724.7,23.5
2003,multi-person households,total,formal_only,5191.1,708.8,23.3
2003,multi-person households,total,informal_only,5191.1,1230.2,39.5
2003,multi-person households,with 1 kid,any,846.3,432.2,45.4
2003,multi-person households,with 1 kid,formal,846.3,219.6,22.2
2003,multi-person households,with 1 kid,informal,846.3,333.8,33.2
2003,multi-person households,with 1 kid,both_formal_informal,846.3,115.0,22.9
2003,multi-person households,with 1 kid,formal_only,846.3,105.4,21.3
2003,multi-person households,with 1 kid,informal_only,846.3,209.0,43.1
2003,multi-person households,with 2 or more kids,any,804.9,408.1,44.8
2003,multi-person households,with 2 or more kids,formal,804.9,234.8,25.5
2003,multi-person households,with 2 or more kids,informal,804.9,287.3,30.3
2003,multi-person households,with 2 or more kids,both_formal_informal,804.9,105.8,23.0
2003,multi-person households,with 2 or more kids,formal_only,804.9,126.8,26.8
2003,multi-person households,with 2 or more kids,informal_only,804.9,174.0,38.0
2003,multi-person households,with kids,any,1713.5,868.0,44.0
2003,multi-person households,with kids,formal,1713.5,469.9,23.6
2003,multi-person households,with kids,informal,1713.5,623.6,31.5
2003,multi-person households,with kids,both_formal_informal,1713.5,226.3,22.9
2003,multi-person households,with kids,formal_only,1713.5,237.0,23.9
2003,multi-person households,with kids,informal_only,1713.5,379.4,41.0
2006,total,total,any,6741.3,3364.1,44.9
2006,total,total,formal,6741.3,1722.8,23.1
2006,total,total,informal,6741.3,2562.1,33.7
2006,total,total,both_formal_informal,6741.3,874.8,24.1
2006,total,total,formal_only,6741.3,850.7,22.4
2006,total,total,informal_only,6741.3,1560.3,43.0
2006,gender,men,any,3240.3,1744.7,46.8
2006,gender,men,formal,3240.3,1026.7,27.9
2006,gender,men,informal,3240.3,1252.4,32.9
2006,gender,men,both_formal_informal,3240.3,518.2,26.1
2006,gender,men,formal_only,3240.3,489.7,26.4
2006,gender,men,informal_only,3240.3,715.7,37.0
2006,gender,women,any,3390.9,1632.5,41.2
2006,gender,women,formal,3390.9,747.2,18.8
2006,gender,women,informal,3390.9,1278.4,33.1
2006,gender,women,both_formal_informal,3390.9,372.4,20.9
2006,gender,women,formal_only,3390.9,358.1,19.7
2006,gender,women,informal_only,3390.9,849.3,50.0
2006,age,30–39,any,1175.2,579.1,47.6
2006,age,30–39,formal,1175.2,282.7,23.1
2006,age,30–39,informal,1175.2,435.8,35.3
2006,age,30–39,both_formal_informal,1175.2,143.8,21.7
2006,age,30–39,formal_only,1175.2,152.8,22.1
2006,age,30–39,informal_only,1175.2,301.6,46.4
2006,age,40–49,any,1102.4,558.7,49.2
2006,age,40–49,formal,1102.4,326.5,26.1
2006,age,40–49,informal,1102.4,421.3,36.2
2006,age,40–49,both_formal_informal,1102.4,179.2,28.0
2006,age,40–49,formal_only,1102.4,144.0,21.9
2006,age,40–49,informal_only,1102.4,253.3,39.2
2006,age,50–59,any,1258.0,670.3,50.9
2006,age,50–59,formal,1258.0,364.7,25.8
2006,age,50–59,informal,1258.0,517.4,37.5
2006,age,50–59,both_formal_informal,1258.0,191.0,25.0
2006,age,50–59,formal_only,1258.0,169.7,22.4
2006,age,50–59,informal_only,1258.0,319.9,41.6
2006,age,60–69,any,988.3,509.7,47.5
2006,age,60–69,formal,988.3,246.2,22.3
2006,age,60–69,informal,988.3,403.3,37.4
2006,age,60–69,both_formal_informal,988.3,139.0,24.8
2006,age,60–69,formal_only,988.3,101.7,18.1
2006,age,60–69,informal_only,988.3,265.6,47.7
2006,age,70–79,any,616.6,254.5,36.6
2006,age,70–79,formal,616.6,144.2,21.6
2006,age,70–79,informal,616.6,187.9,26.3
2006,age,70–79,both_formal_informal,616.6,77.0,26.8
2006,age,70–79,formal_only,616.6,68.9,25.0
2006,age,70–79,informal_only,616.6,109.6,38.3
2006,age,>80,any,433.6,108.3,22.6
2006,age,>80,formal,433.6,54.6,11.1
2006,age,>80,informal,433.6,76.5,16.0
2006,age,>80,both_formal_informal,433.6,20.9,17.9
2006,age,>80,formal_only,433.6,33.2,28.1
2006,age,>80,informal_only,433.6,55.8,43.8
2006,age,<30,any,1315.3,635.0,43.8
2006,age,<30,formal,1315.3,333.2,23.6
2006,age,<30,informal,1315.3,442.3,30.0
2006,age,<30,both_formal_informal,1315.3,148.3,20.9
2006,age,<30,formal_only,1315.3,188.9,27.9
2006,age,<30,informal_only,1315.3,284.3,41.6
2006,education,(max.) Compulsory education,any,1449.4,445.7,28.2
2006,education,(max.) Compulsory education,formal,1449.4,202.8,12.1
2006,education,(max.) Compulsory education,informal,1449.4,336.2,21.0
2006,education,(max.) Compulsory education,both_formal_informal,1449.4,86.4,16.9
2006,education,(max.) Compulsory education,formal_only,1449.4,111.8,22.9
2006,education,(max.) Compulsory education,informal_only,1449.4,255.3,50.2
2006,education,matura,any,1150.8,637.3,50.7
2006,education,matura,formal,1150.8,345.9,27.6
2006,education,matura,informal,1150.8,488.0,38.7
2006,education,matura,both_formal_informal,1150.8,184.4,25.0
2006,education,matura,formal_only,1150.8,172.9,23.4
2006,education,matura,informal_only,1150.8,302.9,41.7
2006,education,"teaching, BMS",any,3183.9,1546.5,42.6
2006,education,"teaching, BMS",formal,3183.9,766.3,22.7
2006,education,"teaching, BMS",informal,3183.9,1096.5,32.1
2006,education,"teaching, BMS",both_formal_informal,3183.9,400.1,23.4
2006,education,"teaching, BMS",formal_only,3183.9,394.1,22.7
2006,education,"teaching, BMS",informal_only,3183.9,751.9,42.7
2006,education,university,any,1109.2,739.4,58.5
2006,education,university,formal,1109.2,423.7,34.2
2006,education,university,informal,1109.2,560.3,42.9
2006,education,university,both_formal_informal,1109.2,233.9,27.4
2006,education,university,formal_only,1109.2,190.3,24.4
2006,education,university,informal_only,1109.2,318.7,39.6
2006,citizenship,Austria,any,5503.4,2863.8,47.3
2006,citizenship,Austria,formal,5503.4,1538.5,24.6
2006,citizenship,Austria,informal,5503.4,2193.3,33.7
2006,citizenship,Austria,both_formal_informal,5503.4,810.6,24.9
2006,citizenship,Austria,formal_only,5503.4,768.9,24.4
2006,citizenship,Austria,informal_only,5503.4,1323.5,41.6
2006,citizenship,not Austria,any,1161.3,405.5,31.7
2006,citizenship,not Austria,formal,1161.3,171.1,13.9
2006,citizenship,not Austria,informal,1161.3,326.0,25.4
2006,citizenship,not Austria,both_formal_informal,1161.3,87.2,19.1
2006,citizenship,not Austria,formal_only,1161.3,82.5,18.0
2006,citizenship,not Austria,informal_only,1161.3,238.4,53.2
2006,birth_country,Austria,any,5157.6,2884.6,47.1
2006,birth_country,Austria,formal,5157.6,1536.4,25.4
2006,birth_country,Austria,informal,5157.6,2093.2,35.5
2006,birth_country,Austria,both_formal_informal,5157.6,760.8,24.2
2006,birth_country,Austria,formal_only,5157.6,756.2,23.5
2006,birth_country,Austria,informal_only,5157.6,1266.0,41.7
2006,birth_country,not Austria,any,1503.4,555.7,32.7
2006,birth_country,not Austria,formal,1503.4,233.7,13.8
2006,birth_country,not Austria,informal,1503.4,428.9,26.7
2006,birth_country,not Austria,both_formal_informal,1503.4,119.1,19.2
2006,birth_country,not Austria,formal_only,1503.4,114.4,18.2
2006,birth_country,not Austria,informal_only,1503.4,321.3,52.3
2006,migration,1. Generation,any,1413.7,487.5,31.9
2006,migration,1. Generation,formal,1413.7,206.4,13.1
2006,migration,1. Generation,informal,1413.7,387.6,25.0
2006,migration,1. Generation,both_formal_informal,1413.7,97.8,18.6
2006,migration,1. Generation,formal_only,1413.7,101.3,18.9
2006,migration,1. Generation,informal_only,1413.7,284.5,51.7
2006,migration,2. Generation,any,287.1,108.7,34.1
2006,migration,2. Generation,formal,287.1,38.1,11.9
2006,migration,2. Generation,informal,287.1,84.8,26.8
2006,migration,2. Generation,both_formal_informal,287.1,15.0,12.5
2006,migration,2. Generation,formal_only,287.1,23.0,18.2
2006,migration,2. Generation,informal_only,287.1,71.0,59.0
2006,migration,no migration background,any,5149.9,2756.9,49.0
2006,migration,no migration background,formal,5149.9,1514.3,26.1
2006,migration,no migration background,informal,5149.9,2073.6,35.2
2006,migration,no migration background,both_formal_informal,5149.9,759.7,24.9
2006,migration,no migration background,formal_only,5149.9,724.1,23.9
2006,migration,no migration background,informal_only,5149.9,1246.6,39.6
2006,employment,employed,any,3553.7,1877.5,49.8
2006,employment,employed,formal,3553.7,1030.9,27.4
2006,employment,employed,informal,3553.7,1426.0,34.9
2006,employment,employed,both_formal_informal,3553.7,547.7,25.8
2006,employment,employed,formal_only,3553.7,514.8,24.9
2006,employment,employed,informal_only,3553.7,853.7,41.2
2006,employment,household leader,any,370.4,176.3,43.1
2006,employment,household leader,formal,370.4,82.8,19.8
2006,employment,household leader,informal,370.4,134.7,32.2
2006,employment,household leader,both_formal_informal,370.4,37.0,18.5
2006,employment,household leader,formal_only,370.4,46.7,22.6
2006,employment,household leader,informal_only,370.4,99.1,49.1
2006,employment,in training,any,508.8,269.6,47.1
2006,employment,in training,formal,508.8,146.6,24.8
2006,employment,in training,informal,508.8,195.3,32.3
2006,employment,in training,both_formal_informal,508.8,61.4,20.6
2006,employment,in training,formal_only,508.8,88.2,28.6
2006,employment,in training,informal_only,508.8,130.3,41.8
2006,employment,miscellaneous,any,256.3,109.1,41.0
2006,employment,miscellaneous,formal,256.3,58.9,20.2
2006,employment,miscellaneous,informal,256.3,97.8,34.7
2006,employment,miscellaneous,both_formal_informal,256.3,43.2,35.0
2006,employment,miscellaneous,formal_only,256.3,15.2,12.4
2006,employment,miscellaneous,informal_only,256.3,53.3,42.9
2006,employment,retired,any,1807.1,762.9,37.3
2006,employment,retired,formal,1807.1,383.6,18.5
2006,employment,retired,informal,1807.1,566.4,28.9
2006,employment,retired,both_formal_informal,1807.1,200.2,23.2
2006,employment,retired,formal_only,1807.1,177.9,20.5
2006,employment,retired,informal_only,1807.1,379.6,45.3
2006,employment,unemployed,any,281.1,108.8,34.6
2006,employment,unemployed,formal,281.1,29.5,9.3
2006,employment,unemployed,informal,281.1,92.0,30.0
2006,employment,unemployed,both_formal_informal,281.1,15.1,12.9
2006,employment,unemployed,formal_only,281.1,13.9,11.6
2006,employment,unemployed,informal_only,281.1,76.8,66.3
2006,occupation,auxiliary work,any,224.3,74.8,29.4
2006,occupation,auxiliary work,formal,224.3,31.7,12.7
2006,occupation,auxiliary work,informal,224.3,56.1,22.9
2006,occupation,auxiliary work,both_formal_informal,224.3,14.3,16.8
2006,occupation,auxiliary work,formal_only,224.3,17.6,20.8
2006,occupation,auxiliary work,informal_only,224.3,44.4,53.8
2006,occupation,higher job,any,723.0,455.3,55.4
2006,occupation,higher job,formal,723.0,244.3,29.7
2006,occupation,higher job,informal,723.0,322.6,41.3
2006,occupation,higher job,both_formal_informal,723.0,129.7,26.1
2006,occupation,higher job,formal_only,723.0,116.7,23.2
2006,occupation,higher job,informal_only,723.0,206.4,40.7
2006,occupation,highly qualified job,any,976.0,625.5,57.0
2006,occupation,highly qualified job,formal,976.0,372.5,34.1
2006,occupation,highly qualified job,informal,976.0,431.7,40.7
2006,occupation,highly qualified job,both_formal_informal,976.0,187.3,27.9
2006,occupation,highly qualified job,formal_only,976.0,170.7,24.9
2006,occupation,highly qualified job,informal_only,976.0,249.8,35.8
2006,occupation,middle job,any,1510.9,769.7,42.8
2006,occupation,middle job,formal,1510.9,395.8,22.9
2006,occupation,middle job,informal,1510.9,556.1,31.8
2006,occupation,middle job,both_formal_informal,1510.9,194.3,23.8
2006,occupation,middle job,formal_only,1510.9,209.3,24.8
2006,occupation,middle job,informal_only,1510.9,357.2,43.6
2006,region,Burgenland,any,227.7,105.1,42.0
2006,region,Burgenland,formal,227.7,57.1,22.5
2006,region,Burgenland,informal,227.7,76.4,30.0
2006,region,Burgenland,both_formal_informal,227.7,26.1,23.1
2006,region,Burgenland,formal_only,227.7,30.2,24.6
2006,region,Burgenland,informal_only,227.7,51.2,42.7
2006,region,Carinthia,any,444.7,219.2,44.6
2006,region,Carinthia,formal,444.7,105.5,21.8
2006,region,Carinthia,informal,444.7,168.6,35.4
2006,region,Carinthia,both_formal_informal,444.7,54.9,22.5
2006,region,Carinthia,formal_only,444.7,50.8,20.9
2006,region,Carinthia,informal_only,444.7,110.6,47.4
2006,region,Lower Austria,any,1276.6,660.3,47.6
2006,region,Lower Austria,formal,1276.6,353.7,25.2
2006,region,Lower Austria,informal,1276.6,496.0,32.9
2006,region,Lower Austria,both_formal_informal,1276.6,170.4,21.6
2006,region,Lower Austria,formal_only,1276.6,193.9,25.3
2006,region,Lower Austria,informal_only,1276.6,327.4,42.3
2006,region,Salzburg,any,421.7,231.9,49.4
2006,region,Salzburg,formal,421.7,123.5,27.2
2006,region,Salzburg,informal,421.7,158.7,33.8
2006,region,Salzburg,both_formal_informal,421.7,58.8,24.0
2006,region,Salzburg,formal_only,421.7,65.9,26.9
2006,region,Salzburg,informal_only,421.7,100.3,38.9
2006,region,Styria,any,930.6,464.5,42.6
2006,region,Styria,formal,930.6,246.9,23.2
2006,region,Styria,informal,930.6,343.1,31.5
2006,region,Styria,both_formal_informal,930.6,117.2,22.9
2006,region,Styria,formal_only,930.6,120.8,24.0
2006,region,Styria,informal_only,930.6,223.9,42.4
2006,region,Tyrol,any,577.4,314.7,48.3
2006,region,Tyrol,formal,577.4,186.6,29.7
2006,region,Tyrol,informal,577.4,231.9,36.7
2006,region,Tyrol,both_formal_informal,577.4,108.5,31.1
2006,region,Tyrol,formal_only,577.4,84.8,24.8
2006,region,Tyrol,informal_only,577.4,124.0,35.4
2006,region,Upper Austria,any,1153.8,577.8,45.8
2006,region,Upper Austria,formal,1153.8,353.1,28.6
2006,region,Upper Austria,informal,1153.8,422.4,33.3
2006,region,Upper Austria,both_formal_informal,1153.8,188.3,29.6
2006,region,Upper Austria,formal_only,1153.8,158.4,25.3
2006,region,Upper Austria,informal_only,1153.8,222.5,34.7
2006,region,Vienna,any,1427.2,620.1,37.0
2006,region,Vienna,formal,1427.2,225.8,14.2
2006,region,Vienna,informal,1427.2,514.6,30.3
2006,region,Vienna,both_formal_informal,1427.2,122.1,18.1
2006,region,Vienna,formal_only,1427.2,104.7,14.9
2006,region,Vienna,informal_only,1427.2,370.1,55.4
2006,region,Vorarlberg,any,307.8,156.9,49.1
2006,region,Vorarlberg,formal,307.8,90.4,26.6
2006,region,Vorarlberg,informal,307.8,114.1,34.2
2006,region,Vorarlberg,both_formal_informal,307.8,40.9,23.3
2006,region,Vorarlberg,formal_only,307.8,46.8,27.3
2006,region,Vorarlberg,informal_only,307.8,69.7,40.0
2006,municipality size classes,<= 10 000 inhabitants,any,2015.0,1044.0,47.4
2006,municipality size classes,<= 10 000 inhabitants,formal,2015.0,593.9,25.0
2006,municipality size classes,<= 10 000 inhabitants,informal,2015.0,794.5,34.7
2006,municipality size classes,<= 10 000 inhabitants,both_formal_informal,2015.0,281.0,24.7
2006,municipality size classes,<= 10 000 inhabitants,formal_only,2015.0,300.1,24.1
2006,municipality size classes,<= 10 000 inhabitants,informal_only,2015.0,480.0,41.8
2006,municipality size classes,<= 100 000 inhabitants,any,1138.3,559.5,44.5
2006,municipality size classes,<= 100 000 inhabitants,formal,1138.3,260.1,20.5
2006,municipality size classes,<= 100 000 inhabitants,informal,1138.3,427.0,33.5
2006,municipality size classes,<= 100 000 inhabitants,both_formal_informal,1138.3,123.0,19.7
2006,municipality size classes,<= 100 000 inhabitants,formal_only,1138.3,136.7,22.3
2006,municipality size classes,<= 100 000 inhabitants,informal_only,1138.3,302.1,47.7
2006,municipality size classes,<= 2 500 inhabitants,any,1499.9,790.7,47.9
2006,municipality size classes,<= 2 500 inhabitants,formal,1499.9,523.9,32.1
2006,municipality size classes,<= 2 500 inhabitants,informal,1499.9,532.4,32.4
2006,municipality size classes,<= 2 500 inhabitants,both_formal_informal,1499.9,271.5,30.7
2006,municipality size classes,<= 2 500 inhabitants,formal_only,1499.9,246.4,28.6
2006,municipality size classes,<= 2 500 inhabitants,informal_only,1499.9,258.6,31.1
2006,municipality size classes,> 100 000 inhabitants,any,2161.3,932.7,40.6
2006,municipality size classes,> 100 000 inhabitants,formal,2161.3,391.5,16.6
2006,municipality size classes,> 100 000 inhabitants,informal,2161.3,757.8,31.6
2006,municipality size classes,> 100 000 inhabitants,both_formal_informal,2161.3,213.1,20.1
2006,municipality size classes,> 100 000 inhabitants,formal_only,2161.3,176.7,16.9
2006,municipality size classes,> 100 000 inhabitants,informal_only,2161.3,552.6,52.5
2006,household size,1 Person,any,1344.9,603.9,41.7
2006,household size,1 Person,formal,1344.9,289.1,19.0
2006,household size,1 Person,informal,1344.9,498.6,32.1
2006,household size,1 Person,both_formal_informal,1344.9,163.0,24.0
2006,household size,1 Person,formal_only,1344.9,120.8,17.5
2006,household size,1 Person,informal_only,1344.9,321.8,48.1
2006,household size,2 Personen,any,2354.5,1158.0,42.7
2006,household size,2 Personen,formal,2354.5,545.7,21.4
2006,household size,2 Personen,informal,2354.5,886.7,34.3
2006,household size,2 Personen,both_formal_informal,2354.5,287.0,21.7
2006,household size,2 Personen,formal_only,2354.5,268.4,20.8
2006,household size,2 Personen,informal_only,2354.5,612.7,45.6
2006,household size,3 Personen,any,1259.5,660.1,45.7
2006,household size,3 Personen,formal,1259.5,333.6,22.7
2006,household size,3 Personen,informal,1259.5,490.8,35.1
2006,household size,3 Personen,both_formal_informal,1259.5,166.2,23.1
2006,household size,3 Personen,formal_only,1259.5,153.3,21.7
2006,household size,3 Personen,informal_only,1259.5,331.7,44.4
2006,household size,4 or more persons,any,1782.7,910.7,46.0
2006,household size,4 or more persons,formal,1782.7,581.2,30.3
2006,household size,4 or more persons,informal,1782.7,626.7,32.1
2006,household size,4 or more persons,both_formal_informal,1782.7,280.0,27.4
2006,household size,4 or more persons,formal_only,1782.7,299.7,30.4
2006,household size,4 or more persons,informal_only,1782.7,343.1,32.3
2006,single-person households,men,any,639.4,306.8,43.8
2006,single-person households,men,formal,639.4,159.9,23.0
2006,single-person households,men,informal,639.4,238.9,33.8
2006,single-person households,men,both_formal_informal,639.4,88.6,25.8
2006,single-person households,men,formal_only,639.4,64.2,19.2
2006,single-person households,men,informal_only,639.4,146.9,44.7
2006,single-person households,total,any,1385.0,621.7,41.1
2006,single-person households,total,formal,1385.0,281.4,18.8
2006,single-person households,total,informal,1385.0,490.6,33.3
2006,single-person households,total,both_formal_informal,1385.0,158.5,23.8
2006,single-person households,total,formal_only,1385.0,121.7,18.2
2006,single-person households,total,informal_only,1385.0,332.8,47.6
2006,single-person households,women,any,712.1,297.4,38.2
2006,single-person households,women,formal,712.1,130.9,15.5
2006,single-person households,women,informal,712.1,255.6,30.8
2006,single-person households,women,both_formal_informal,712.1,68.1,20.2
2006,single-person households,women,formal_only,712.1,56.7,16.9
2006,single-person households,women,informal_only,712.1,178.6,52.5
2006,multi-person households,no kids,any,3787.4,1809.2,43.8
2006,multi-person households,no kids,formal,3787.4,976.3,24.5
2006,multi-person households,no kids,informal,3787.4,1328.2,32.8
2006,multi-person households,no kids,both_formal_informal,3787.4,504.4,23.3
2006,multi-person households,no kids,formal_only,3787.4,510.4,24.6
2006,multi-person households,no kids,informal_only,3787.4,843.6,41.7
2006,multi-person households,total,any,5398.5,2764.6,44.6
2006,multi-person households,total,formal,5398.5,1473.8,24.2
2006,multi-person households,total,informal,5398.5,1945.1,32.3
2006,multi-person households,total,both_formal_informal,5398.5,751.3,24.4
2006,multi-person households,total,formal_only,5398.5,755.8,23.5
2006,multi-person households,total,informal_only,5398.5,1269.3,41.9
2006,multi-person households,with 1 kid,any,886.4,443.4,46.4
2006,multi-person households,with 1 kid,formal,886.4,235.5,23.8
2006,multi-person households,with 1 kid,informal,886.4,335.7,34.8
2006,multi-person households,with 1 kid,both_formal_informal,886.4,124.1,25.0
2006,multi-person households,with 1 kid,formal_only,886.4,110.3,21.6
2006,multi-person households,with 1 kid,informal_only,886.4,227.1,42.9
2006,multi-person households,with 2 or more kids,any,826.3,416.4,44.7
2006,multi-person households,with 2 or more kids,formal,826.3,248.6,25.8
2006,multi-person households,with 2 or more kids,informal,826.3,289.4,30.4
2006,multi-person households,with 2 or more kids,both_formal_informal,826.3,113.8,24.4
2006,multi-person households,with 2 or more kids,formal_only,826.3,129.3,27.1
2006,multi-person households,with 2 or more kids,informal_only,826.3,184.4,37.9
2006,multi-person households,with kids,any,1767.3,890.0,45.9
2006,multi-person households,with kids,formal,1767.3,462.2,25.1
2006,multi-person households,with kids,informal,1767.3,625.6,32.9
2006,multi-person households,with kids,both_formal_informal,1767.3,228.7,24.6
2006,multi-person households,with kids,formal_only,1767.3,236.5,24.3
2006,multi-person households,with kids,informal_only,1767.3,398.3,41.1
2012,total,total,any,6898.3,3523.0,45.1
2012,total,total,formal,6898.3,1846.8,24.4
2012,total,total,informal,6898.3,2665.4,34.9
2012,total,total,both_formal_informal,6898.3,940.6,24.7
2012,total,total,formal_only,6898.3,882.9,23.9
2012,total,total,informal_only,6898.3,1663.3,45.4
2012,gender,men,any,3423.6,1848.4,47.8
2012,gender,men,formal,3423.6,1047.0,28.6
2012,gender,men,informal,3423.6,1314.9,34.1
2012,gender,men,both_formal_informal,3423.6,527.9,27.0
2012,gender,men,formal_only,3423.6,532.9,26.3
2012,gender,men,informal_only,3423.6,759.9,38.9
2012,gender,women,any,3487.8,1684.1,44.3
2012,gender,women,formal,3487.8,753.3,19.4
2012,gender,women,informal,3487.8,1276.0,34.7
2012,gender,women,both_formal_informal,3487.8,388.4,22.6
2012,gender,women,formal_only,3487.8,363.3,20.0
2012,gender,women,informal_only,3487.8,920.2,49.7
2012,age,30–39,any,1181.3,622.0,47.9
2012,age,30–39,formal,1181.3,301.5,23.2
2012,age,30–39,informal,1181.3,464.9,36.8
2012,age,30–39,both_formal_informal,1181.3,147.8,22.5
2012,age,30–39,formal_only,1181.3,153.1,23.8
2012,age,30–39,informal_only,1181.3,307.8,46.6
2012,age,40–49,any,1087.2,589.0,49.1
2012,age,40–49,formal,1087.2,325.3,27.6
2012,age,40–49,informal,1087.2,461.4,37.2
2012,age,40–49,both_formal_informal,1087.2,180.6,28.6
2012,age,40–49,formal_only,1087.2,142.9,22.8
2012,age,40–49,informal_only,1087.2,260.4,41.3
2012,age,50–59,any,1266.6,693.4,50.1
2012,age,50–59,formal,1266.6,363.3,27.3
2012,age,50–59,informal,1266.6,514.0,38.1
2012,age,50–59,both_formal_informal,1266.6,196.5,26.5
2012,age,50–59,formal_only,1266.6,180.6,23.9
2012,age,50–59,informal_only,1266.6,340.8,45.2
2012,age,60–69,any,1057.9,540.7,48.2
2012,age,60–69,formal,1057.9,253.0,22.7
2012,age,60–69,informal,1057.9,424.5,37.7
2012,age,60–69,both_formal_informal,1057.9,145.7,25.1
2012,age,60–69,formal_only,1057.9,109.2,18.8
2012,age,60–69,informal_only,1057.9,274.3,49.6
2012,age,70–79,any,650.5,270.1,38.2
2012,age,70–79,formal,650.5,150.9,22.4
2012,age,70–79,informal,650.5,189.9,28.3
2012,age,70–79,both_formal_informal,650.5,80.4,26.9
2012,age,70–79,formal_only,650.5,70.9,25.5
2012,age,70–79,informal_only,650.5,116.9,39.8
2012,age,>80,any,446.2,115.8,23.2
2012,age,>80,formal,446.2,56.2,12.1
2012,age,>80,informal,446.2,79.6,16.8
2012,age,>80,both_formal_informal,446.2,21.7,18.2
2012,age,>80,formal_only,446.2,35.9,29.2
2012,age,>80,informal_only,446.2,58.1,46.4
2012,age,<30,any,1327.3,656.5,44.6
2012,age,<30,formal,1327.3,343.3,25.1
2012,age,<30,informal,1327.3,451.4,32.8
2012,age,<30,both_formal_informal,1327.3,150.1,21.3
2012,age,<30,formal_only,1327.3,204.1,27.9
2012,age,<30,informal_only,1327.3,298.6,42.5
2012,education,(max.) Compulsory education,any,1506.4,464.6,30.0
2012,education,(max.) Compulsory education,formal,1506.4,209.2,12.9
2012,education,(max.) Compulsory education,informal,1506.4,363.8,21.7
2012,education,(max.) Compulsory education,both_formal_informal,1506.4,88.9,17.3
2012,education,(max.) Compulsory education,formal_only,1506.4,118.4,23.5
2012,education,(max.) Compulsory education,informal_only,1506.4,259.5,51.9
2012,education,matura,any,1193.0,688.0,53.5
2012,education,matura,formal,1193.0,362.5,29.9
2012,education,matura,informal,1193.0,484.3,39.0
2012,education,matura,both_formal_informal,1193.0,191.7,25.7
2012,education,matura,formal_only,1193.0,179.4,25.0
